[02:48:27 INFO  SMAPI] SMAPI 3.18.6 with Stardew Valley 1.5.6 (build 22018) on Microsoft Windows 10 Home
[02:50:46 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_FakeEnchantedGrove' (for the 'Stardew Valley Expanded' content pack).
[02:50:46 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_FakeEnchantedGrove.
[02:50:46 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_FakeEnchantedGrove2' (for the 'Stardew Valley Expanded' content pack).
[02:50:46 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_FakeEnchantedGrove2.
[02:50:46 TRACE SMAPI] Content Patcher loaded asset 'Maps/ForestWest_Shadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:46 TRACE SMAPI] Raised Garden Beds edited Maps/ForestWest_Shadow.
[02:50:46 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_ForestWest' (for the 'Stardew Valley Expanded' content pack).
[02:50:46 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_ForestWest.
[02:50:46 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_ForestWest_Mist' (for the 'Stardew Valley Expanded' content pack).
[02:50:46 TRACE SMAPI] Raised Garden Beds edited Maps/z_ForestWest_Mist.
[02:50:46 TRACE SMAPI] Content Patcher edited Maps/Custom_ForestWest (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_ForestWest_Mist' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/z_ForestWest_Mist.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/ForestWest_Shadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/ForestWest_Shadow.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_ShearwaterBridge' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_ShearwaterBridge.
[02:50:47 TRACE SMAPI] Content Patcher edited Maps/Custom_ShearwaterBridge (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/spring_beach.
[02:50:47 TRACE SMAPI] Content Patcher edited Maps/spring_beach (for the 'Simple Foliage' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/spring_town.
[02:50:47 TRACE SMAPI] Content Patcher edited Maps/Custom_ShearwaterBridge (for the '(CP) East Scarp' content pack).
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_AuroraVineyard' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_AuroraVineyard.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/SpriteSpring_Effects' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/SpriteSpring_Effects.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/SpriteSpring_Shadows' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/SpriteSpring_Shadows.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_SpriteSpring2' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_SpriteSpring2.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/SpriteSpring_Effects' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/SpriteSpring_Effects.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/SpriteSpring_Shadows' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/SpriteSpring_Shadows.
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Mines/mine_frost_dangerous.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/SpriteSpringCave_Effects' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/SpriteSpringCave_Effects.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_SpriteSpringCave' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_SpriteSpringCave.
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Mines/mine_frost_dangerous.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/SpriteSpringCave_Effects' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/SpriteSpringCave_Effects.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_WillyRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_WillyRoom.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/JunimoWoods_Shadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/JunimoWoods_Shadow.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_JunimoWoods' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_JunimoWoods.
[02:50:47 TRACE SMAPI] Content Patcher edited Maps/Custom_JunimoWoods (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/JunimoWoods_Shadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/JunimoWoods_Shadow.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_MarnieShed' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_MarnieShed.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_AndyHouse' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_AndyHouse.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_AndyCellar' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_AndyCellar.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_SusanHouse' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_SusanHouse.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/BathroomTilesheet' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/BathroomTilesheet.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_JenkinsHouse' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_JenkinsHouse.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/BathroomTilesheet' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/BathroomTilesheet.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_OliviaCellar' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_OliviaCellar.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_SophiaHouse' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_SophiaHouse.
[02:50:47 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_SophiaCellar' (for the 'Stardew Valley Expanded' content pack).
[02:50:47 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_SophiaCellar.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_CastleVillage' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_CastleVillage.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_RedEyes' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_RedEyes.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_CrimsonBadlands' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_CrimsonBadlands.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_CastleVillage' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_CastleVillage.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_RedEyes' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_RedEyes.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Outpost_CrimsonLight' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Outpost_CrimsonLight.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_CastleVillageOutpost' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_CastleVillageOutpost.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/Custom_CastleVillageOutpost (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Outpost_CrimsonLight' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Outpost_CrimsonLight.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/CrimsonBadlandsMap' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/CrimsonBadlandsMap.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_CrimsonBadlandsMap' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_CrimsonBadlandsMap.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/CrimsonBadlandsMap' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/CrimsonBadlandsMap.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_GrenvilleFalls' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_GrenvilleFalls.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AtlantisTilesheet' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AtlantisTilesheet.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AtlantisTilesheet_MaskEffect' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AtlantisTilesheet_MaskEffect.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AtlantisTilesheetRuins' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AtlantisTilesheetRuins.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Atlantis' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Atlantis.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AtlantisTilesheet' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AtlantisTilesheet.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AtlantisTilesheet_MaskEffect' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AtlantisTilesheet_MaskEffect.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AtlantisTilesheetRuins' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AtlantisTilesheetRuins.
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/MovieTheaterScreen_TileSheet.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_MovieTheaterScreen_ClaireEvent' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_MovieTheaterScreen_ClaireEvent.
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/MovieTheaterScreen_TileSheet.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_CastleVillage_DayEnd_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_CastleVillage_DayEnd_WarpRoom.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_RailwayTilesheet' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_RailwayTilesheet.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_DesertRailway' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_DesertRailway.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_RailwayTilesheet' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_RailwayTilesheet.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/IridiumQuarry' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/IridiumQuarry.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/IridiumQuarry_Shadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/IridiumQuarry_Shadow.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_IridiumQuarry' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_IridiumQuarry.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/IridiumQuarry' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/IridiumQuarry.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/IridiumQuarry_Shadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/IridiumQuarry_Shadow.
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Mines/mine_desert.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_TreasureCave' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_TreasureCave.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_WizardBasementLights' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_WizardBasementLights.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_WizardBasement' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_WizardBasement.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_WizardBasementLights' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/z_WizardBasementLights.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AuroraVineyardPicture' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AuroraVineyardPicture.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/AuroraVineyardPicture (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_AuroraVineyardPictureMap' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_AuroraVineyardPictureMap.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/AuroraVineyardPicture' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/AuroraVineyardPicture.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/AuroraVineyardPicture (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/StardustFarmPicture' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/StardustFarmPicture.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/StardustFarmPicture (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_StardustFarmPictureMap' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_StardustFarmPictureMap.
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/StardustFarmPicture' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/StardustFarmPicture.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/StardustFarmPicture (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Festivals.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/Festivals (for the 'Seasonal Cute Characters' content pack).
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/Festivals (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:48 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Void' (for the 'Stardew Valley Expanded' content pack).
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Void.
[02:50:48 TRACE SMAPI] Raised Garden Beds edited Maps/Festivals.
[02:50:48 TRACE SMAPI] Content Patcher edited Maps/Festivals (for the 'Seasonal Cute Characters' content pack).
[02:50:49 TRACE SMAPI] Content Patcher edited Maps/Festivals (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_GaldoranVoid' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_GaldoranVoid.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Claire_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Claire_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Martin_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Martin_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Camilla_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Camilla_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Alesia_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Alesia_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Isaac_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Isaac_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Lance_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Lance_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Jadu_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Jadu_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Apples_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Apples_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Peaches_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Peaches_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Charlie_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Charlie_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Morgan_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Morgan_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Scarlett_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Scarlett_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Sandy_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Sandy_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_DayEnd_WarpRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_DayEnd_WarpRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_ApplesRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_ApplesRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_GunthersRoom' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_GunthersRoom.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Countryside_BusStop_Bus' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Countryside_BusStop_Bus.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Countryside_BusStop_NoBus' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Countryside_BusStop_NoBus.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_Countryside_ClaireHouse' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_Countryside_ClaireHouse.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_ClaireHouse' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_ClaireHouse.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_JojaEmporium' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_JojaEmporium.
[02:50:49 TRACE SMAPI] Content Patcher edited Maps/Custom_JojaEmporium (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_mine' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/z_mine.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_GuntherExpedition1' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_GuntherExpedition1.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_mine' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/z_mine.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/GuntherExpedition2_Shadows' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/GuntherExpedition2_Shadows.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_GuntherExpedition2' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_GuntherExpedition2.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/GuntherExpedition2_Shadows' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/GuntherExpedition2_Shadows.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_GrampletonFields_Small' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_GrampletonFields_Small.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_AdventurerSummit' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_AdventurerSummit.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_AdventurerSummit_Mist' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/z_AdventurerSummit_Mist.
[02:50:49 TRACE SMAPI] Content Patcher edited Maps/Custom_AdventurerSummit (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/spring_outdoorsTileSheet2.
[02:50:49 TRACE SMAPI] Content Patcher edited Maps/spring_outdoorsTileSheet2 (for the 'Simple Foliage' content pack).
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_SVEbuildingShadow' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/z_SVEbuildingShadow.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/spring_z_extras' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/spring_z_extras.
[02:50:49 TRACE SMAPI] Content Patcher edited Maps/spring_z_extras (for the 'Seasonal Cute Characters SVE' content pack).
[02:50:49 TRACE SMAPI] Content Patcher edited Maps/Custom_AdventurerSummit (for the '(CP) East Scarp' content pack).
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/z_AdventurerSummit_Mist' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/z_AdventurerSummit_Mist.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/Custom_BusStop_NoBus' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/Custom_BusStop_NoBus.
[02:50:49 TRACE SMAPI] Content Patcher loaded asset 'Maps/JojaPetStore' (for the 'Stardew Valley Expanded' content pack).
[02:50:49 TRACE SMAPI] Raised Garden Beds edited Maps/JojaPetStore.
